36	1	Fac Arts & Social Sci
36	2	Newcastle Univ
36	2	Sch Architecture Planning & Landscape
36	2	Newcastle Upon Tyne
36	3	Newcastle Univ
36	3	Sch Arts & Cultures
36	3	Fine Art
36	3	Newcastle Upon Tyne
37	0	Nanjing Univ Aeronaut & Astronaut
37	0	Super Insuat Composites Lab
37	0	Nanjing 210016
38	0	Guiyang Univ
38	0	Coll Chem & Mat Engn
38	1	Guizhou Educ Univ
38	1	Sch Chem & Mat Sci
38	2	Natl Res Council Italy
38	2	Inst Polymers Composites & Biomat
38	2	Ple E Fermi 1
38	3	Sichuan Univ
38	3	State Key Lab Polymer Mat Engn
38	3	Polymer Res Inst
39	0	Imperial Coll London
39	0	Ctr Adv Struct Ceram
39	0	Dept Mat
39	1	Univ Glasgow
39	1	Sch Chem
39	2	Imperial Coll London
39	2	Dept Mech Engn
39	2	City & Guilds Bldg
39	3	Xiamen Univ
39	3	State Key Lab Phys Chem Solid Surfaces
39	3	Coll Chem & Chem Engn
40	0	Induk Univ
40	0	Fac Civil Engn
40	0	12 Choansan ro
40	1	Suwon Sci Coll
40	1	Fac Civil Engn
40	1	288 Seja Ro
40	1	Seja ro 18516
40	2	Nguyen Tat Thanh Univ
40	2	Fac Civil Engn
40	2	300A Nguyen Tat Thanh St
40	2	Dist 4
41	0	City Univ Hong Kong
41	0	Sch Energy & Environm
41	0	Abil R&D Energy Res Ctr
41	0	Tat Chee Ave
41	0	Kowloon
41	1	City Univ Hong Kong
41	1	Shenzhen Res Inst
41	1	Shenzhen
41	2	City Univ Hong Kong
41	2	Sch Energy & Environm
41	2	Hong Kong
42	0	Hong Kong Baptist Univ
42	0	Fac Sci
42	0	Dept Biol
42	1	Sun Yat Sen Univ
42	1	Affiliated Hosp 7
42	1	Sch Med
42	1	Dept Nephrol
42	1	Shenzhen
42	2	City Univ Hong Kong
42	2	Shenzhen Res Inst
42	2	Dept Biomed Sci
42	3	Hubei Univ Arts & Sci
42	3	Xiangyang Cent Hosp
42	3	Affiliated Hosp
42	3	Div Lab Med
42	3	Lab Clin Immunol
42	3	Xiangyang
42	4	Hubei Univ Arts & Sci
42	4	Xiangyang Cent Hosp
42	4	Affiliated Hosp
42	4	Dept Resp & Crit Care Med
42	4	Xiangyang
42	5	US Dept Vet Affairs New York Harbor Healthcare Sys
42	5	Div Res & Dev
42	6	SUNY Downstate Hlth Sci Univ
42	6	Dept Cell Biol
42	7	Hong Kong Baptist Univ
42	7	Fac Sci
42	7	Dept Biol
42	7	Rm 833
42	7	Run Run Shaw Bldg
42	7	Ho Sin hang Campus
